-1.224207162857055664e+00,9.930359721183776855e-01,-1.238621473312377930e+00,1.235873460769653320e+00,-1.573036909103393555e-01,3.085978031158447266e+00,2.416222095489501953e+00,-2.267883300781250000e+00,-1.997589945793151855e+00,1.732565402984619141e+00
-5.780206918716430664e-01,2.562881469726562500e+00,-9.108971953392028809e-01,1.890620827674865723e+00,2.076787471771240234e+00,1.926883101463317871e+00,-1.853601694107055664e+00,-1.845053672790527344e+00,-3.081955432891845703e+00,-3.263557434082031250e+00
-3.638774156570434570e+00,1.492344141006469727e+00,-1.803791403770446777e+00,8.658199012279510498e-02,3.742285966873168945e-01,1.989316582679748535e+00,-3.446456193923950195e+00,-1.926830053329467773e+00,-2.746383905410766602e+00,1.655543327331542969e+00
2.194393724203109741e-01,2.951405286788940430e+00,-2.097418785095214844e+00,1.635283231735229492e+00,7.536960244178771973e-01,4.458389580249786377e-01,-6.560660004615783691e-01,-7.172684669494628906e-01,-2.711217880249023438e+00,3.632179975509643555e+00
-2.035646438598632812e+00,2.671721696853637695e+00,-2.488953828811645508e+00,1.415470242500305176e+00,3.043413877487182617e+00,1.821441054344177246e+00,5.186821222305297852e-01,-1.187152624130249023e+00,1.977833807468414307e-01,9.221128821372985840e-01
-1.493065595626831055e+00,-8.015310764312744141e-01,-2.850072860717773438e+00,1.224272131919860840e+00,1.688983082771301270e+00,2.519160747528076172e+00,2.240766763687133789e+00,-3.131986618041992188e+00,2.943430423736572266e+00,1.795243740081787109e+00
1.232099890708923340e+00,6.292167305946350098e-01,-8.813926577568054199e-01,2.760572671890258789e+00,3.032001256942749023e+00,2.714597940444946289e+00,-4.317878782749176025e-01,-3.186813592910766602e+00,1.117542624473571777e+00,-3.833582401275634766e+00
-2.859722375869750977e+00,-3.266971826553344727e+00,-4.373786151409149170e-01,2.320618629455566406e+00,1.866577625274658203e+00,-5.792162418365478516e-01,-3.628098249435424805e+00,-2.852071285247802734e+00,1.013534307479858398e+00,-2.522344827651977539e+00
1.098056793212890625e+00,-2.343407392501831055e+00,-1.140959501266479492e+00,2.675780534744262695e+00,-1.293995618820190430e+00,-3.114164113998413086e+00,-3.384852170944213867e+00,-3.778738677501678467e-01,1.802722573280334473e+00,1.872733473777770996e+00
2.006728172302246094e+00,1.158276677131652832e+00,-9.840126633644104004e-01,2.075264692306518555e+00,1.935470938682556152e+00,-3.455002784729003906e+00,-5.825690031051635742e-01,2.291337966918945312e+00,2.487934589385986328e+00,-1.212134122848510742e+00
2.192368984222412109e+00,7.307060956954956055e-01,-3.501372098922729492e+00,-1.160273909568786621e+00,9.430491924285888672e-01,-5.330526828765869141e-01,-1.091958761215209961e+00,3.335966110229492188e+00,3.409872293472290039e+00,1.532833814620971680e+00
-8.055380582809448242e-01,2.254488945007324219e+00,2.534405469894409180e+00,-1.107857108116149902e+00,-1.011090636253356934e+00,4.871280789375305176e-01,-4.778459072113037109e-01,-1.137711405754089355e+00,2.703282117843627930e+00,7.775834202766418457e-01
1.359737515449523926e+00,-7.635819315910339355e-01,1.972471117973327637e+00,2.239050388336181641e+00,3.169157743453979492e+00,-2.792168140411376953e+00,-8.964426517486572266e-01,-2.488748788833618164e+00,7.051178216934204102e-01,-2.518992662429809570e+00
2.054913282394409180e+00,-3.030654191970825195e+00,6.704500913619995117e-01,3.092484474182128906e+00,-1.788377612829208374e-01,-2.935771703720092773e+00,-8.930460214614868164e-01,-2.071185588836669922e+00,8.913258910179138184e-01,-1.073303341865539551e+00
1.821937680244445801e+00,-3.028021574020385742e+00,1.091367840766906738e+00,2.566083431243896484e+00,-2.063512802124023438e+00,-2.469887018203735352e+00,1.086334228515625000e+00,3.163533687591552734e+00,9.067417979240417480e-01,-2.177650213241577148e+00
-2.920387029647827148e+00,2.668468713760375977e+00,-2.401123762130737305e+00,-2.594441652297973633e+00,1.858494997024536133e+00,3.214707136154174805e+00,2.959791660308837891e+00,3.603962182998657227e+00,1.392992973327636719e+00,7.324391007423400879e-01
2.596784353256225586e+00,-3.424177765846252441e-01,-3.975805044174194336e-01,-3.109056711196899414e+00,-2.596240282058715820e+00,-2.556792974472045898e+00,2.825831651687622070e+00,1.037261605262756348e+00,1.514655590057373047e+00,-2.094816684722900391e+00
2.610020399093627930e+00,3.518637895584106445e+00,-2.778003215789794922e-01,-3.047811985015869141e+00,3.050593614578247070e+00,-2.518576622009277344e+00,2.388082981109619141e+00,-1.001418530941009521e-01,-1.955744624137878418e+00,-1.562520623207092285e+00
1.022208929061889648e+00,2.212131738662719727e+00,-2.154505491256713867e+00,1.707452058792114258e+00,-5.943554043769836426e-01,-7.350026369094848633e-01,3.062879323959350586e+00,-3.030273437500000000e+00,-3.171691656112670898e+00,-8.953227996826171875e-01
2.265516281127929688e+00,-1.600268959999084473e+00,-9.633328765630722046e-03,1.643629670143127441e+00,-2.484146356582641602e+00,-2.890449047088623047e+00,1.947431087493896484e+00,-2.545924425125122070e+00,-2.421279430389404297e+00,-1.242182135581970215e+00
-4.381513968110084534e-02,-1.928677320480346680e+00,-3.093439579010009766e+00,2.910487413406372070e+00,-3.397773206233978271e-01,-1.097402721643447876e-01,1.825447201728820801e+00,8.547237515449523926e-01,-2.274902820587158203e+00,-2.322476387023925781e+00
-2.127719402313232422e+00,-2.758907556533813477e+00,-1.546297669410705566e+00,-1.531809329986572266e+00,-2.691558837890625000e+00,1.466529488563537598e+00,1.473942756652832031e+00,1.712686181068420410e+00,-2.207944631576538086e+00,-3.115955591201782227e+00
9.458428025245666504e-01,1.628883123397827148e+00,3.578495681285858154e-01,-3.714291095733642578e+00,-2.084183931350708008e+00,-2.845529794692993164e+00,2.574453592300415039e+00,1.376142859458923340e+00,-1.880124926567077637e+00,9.887646436691284180e-01
-5.485781431198120117e-01,3.201758861541748047e+00,2.201556444168090820e+00,3.350267708301544189e-01,-2.781749725341796875e+00,-1.309058070182800293e-01,1.737079381942749023e+00,-3.010265827178955078e+00,-7.555219531059265137e-01,2.995824337005615234e+00
7.432601451873779297e-01,-3.676447272300720215e-01,-7.570624947547912598e-01,3.400762796401977539e+00,-1.725643634796142578e+00,-1.975435256958007812e+00,2.175328016281127930e+00,-2.934345960617065430e+00,1.040297269821166992e+00,2.821495294570922852e+00
-2.619284629821777344e+00,-1.502869963645935059e+00,4.974356591701507568e-01,2.649536609649658203e+00,-3.035075187683105469e+00,2.046959161758422852e+00,-1.286755800247192383e-01,-2.983871996402740479e-01,-8.586724400520324707e-01,9.232574701309204102e-01
-1.648403406143188477e+00,-1.382162719964981079e-01,2.283855915069580078e+00,-1.709065556526184082e+00,-2.902537107467651367e+00,-2.749626636505126953e+00,-2.469274044036865234e+00,2.403165817260742188e+00,1.101204872131347656e+00,8.892021775245666504e-01
-2.732113838195800781e+00,-1.901946902275085449e+00,-1.405748367309570312e+00,-4.838925004005432129e-01,-1.200935363769531250e+00,5.712571740150451660e-01,2.825368165969848633e+00,3.435289144515991211e+00,2.293889760971069336e+00,2.413506269454956055e+00
-1.457432985305786133e+00,-3.562473952770233154e-01,6.603528857231140137e-01,1.414098143577575684e+00,2.637702703475952148e+00,-1.852505087852478027e+00,-1.076185345649719238e+00,5.229421257972717285e-01,3.459322452545166016e+00,2.626170635223388672e+00
-1.429046988487243652e-01,-1.064893007278442383e+00,2.435467481613159180e+00,3.234860897064208984e+00,-8.490494489669799805e-01,-1.334860682487487793e+00,-2.352205753326416016e+00,-2.554790496826171875e+00,1.990381360054016113e+00,2.199720621109008789e+00
-1.994739651679992676e+00,2.940793931484222412e-01,1.608574748039245605e+00,-6.430864334106445312e-02,-6.230450272560119629e-01,-3.451287269592285156e+00,-3.528652429580688477e+00,-1.800133287906646729e-01,7.901324033737182617e-01,-3.657978177070617676e-01
-8.110812306404113770e-01,-3.083011865615844727e+00,9.774886965751647949e-01,-1.166929483413696289e+00,1.538192749023437500e+00,-3.909510374069213867e+00,1.975904822349548340e+00,1.285602927207946777e+00,-1.006769180297851562e+00,2.123721361160278320e+00
-2.027537107467651367e+00,-1.841402649879455566e+00,3.397419452667236328e+00,-2.715700149536132812e+00,1.204808801412582397e-01,-6.043618321418762207e-01,-1.651497244834899902e+00,5.155969411134719849e-02,-7.104638218879699707e-01,2.783522605895996094e+00
-3.108254373073577881e-01,-3.041996717453002930e+00,2.958335161209106445e+00,-6.643511652946472168e-01,2.639961242675781250e+00,2.580863952636718750e+00,-2.436651229858398438e+00,-2.538836956024169922e+00,-2.550461888313293457e-01,2.892689228057861328e+00
-2.955443561077117920e-01,2.146409749984741211e+00,2.257167100906372070e+00,-1.497651696205139160e+00,3.202745199203491211e+00,8.739455342292785645e-01,-3.129908800125122070e+00,-3.288100719451904297e+00,-1.383839696645736694e-01,-8.954529166221618652e-01
-9.180516600608825684e-01,-1.103754878044128418e+00,8.678327798843383789e-01,-2.478456497192382812e+00,2.110331535339355469e+00,-8.512137532234191895e-01,3.263374090194702148e+00,-3.184691667556762695e+00,5.808549001812934875e-02,-3.044889450073242188e+00
1.290234208106994629e+00,-2.317293882369995117e+00,2.652050018310546875e+00,-1.624318957328796387e+00,-3.359923958778381348e-01,-1.865011692047119141e+00,2.392246961593627930e+00,-3.247284650802612305e+00,-1.509815096855163574e+00,7.284374535083770752e-02
-1.696842789649963379e+00,-2.137269973754882812e+00,2.463400363922119141e+00,-2.486958980560302734e+00,1.660568356513977051e+00,-1.032595038414001465e-01,3.898738861083984375e+00,-1.770230412483215332e+00,-1.833614587783813477e+00,-5.209330916404724121e-01
-1.165451169013977051e+00,-2.787693262100219727e+00,3.145124197006225586e+00,-2.727763414382934570e+00,-1.051403045654296875e+00,3.235955715179443359e+00,-5.325540900230407715e-01,-5.970140695571899414e-01,-1.590316772460937500e+00,-1.405563116073608398e+00
2.169332742691040039e+00,-1.310873746871948242e+00,8.216511607170104980e-01,-2.671240329742431641e+00,2.072870254516601562e+00,1.901330947875976562e+00,-2.737699031829833984e+00,3.029195666313171387e-01,3.174908924847841263e-03,-1.005642414093017578e+00
3.235250473022460938e+00,-1.324399709701538086e+00,6.613414883613586426e-01,-4.604972898960113525e-01,-2.245101213455200195e+00,-1.476495116949081421e-01,-2.972194910049438477e+00,-2.146671533584594727e+00,3.589103221893310547e+00,-3.153371095657348633e+00
3.366668462753295898e+00,-3.031561613082885742e+00,-4.717592895030975342e-02,-1.139404892921447754e+00,8.123812824487686157e-02,-6.023308038711547852e-01,-2.752379775047302246e-01,3.785820603370666504e-01,1.359264254570007324e+00,-1.900488018989562988e+00
1.607926964759826660e+00,-3.429017305374145508e+00,3.227073431015014648e+00,8.322026133537292480e-01,-2.419386625289916992e+00,3.094227313995361328e+00,1.257188171148300171e-01,2.478247880935668945e+00,-6.889393329620361328e-01,-2.166392326354980469e+00
2.095710754394531250e+00,-1.268522858619689941e+00,5.030993819236755371e-01,-1.802440285682678223e+00,-4.385001957416534424e-01,-4.393813610076904297e-01,-3.537121057510375977e+00,2.916536808013916016e+00,-3.346751451492309570e+00,3.923244476318359375e-01
2.099682331085205078e+00,9.575310945510864258e-01,1.293703913688659668e+00,1.677581191062927246e+00,-3.403366565704345703e+00,-2.644767761230468750e+00,-2.505078792572021484e+00,2.126263380050659180e+00,3.967950344085693359e-01,-3.209908246994018555e+00
2.813698291778564453e+00,4.699595570564270020e-01,9.966571927070617676e-01,8.304507136344909668e-01,-2.349633693695068359e+00,7.137455791234970093e-02,-3.632884979248046875e+00,8.804122209548950195e-01,-1.757878541946411133e+00,1.916883587837219238e+00
9.044159650802612305e-01,-1.048228621482849121e+00,1.620959162712097168e+00,3.639884710311889648e+00,1.094318866729736328e+00,2.690664291381835938e+00,1.601105809211730957e+00,9.524826407432556152e-01,-1.860723614692687988e+00,1.672004699707031250e+00
3.149263858795166016e-01,-9.779628515243530273e-01,2.271823644638061523e+00,2.192679882049560547e+00,1.299751162528991699e+00,1.137377738952636719e+00,-4.124549627304077148e-01,1.156797185540199280e-01,-3.301905155181884766e+00,1.797767281532287598e+00
1.543110489845275879e+00,1.361018896102905273e+00,3.936376273632049561e-01,3.070323705673217773e+00,-1.278400897979736328e+00,-1.642127275466918945e+00,2.536766767501831055e+00,9.462028741836547852e-01,-2.267817497253417969e+00,2.291424989700317383e+00
2.116744756698608398e+00,1.072302222251892090e+00,2.375619173049926758e+00,9.238070845603942871e-01,-3.724767684936523438e+00,1.657577902078628540e-01,-2.045969963073730469e+00,-2.149812281131744385e-01,-2.461459875106811523e+00,3.369637250900268555e+00
